PLAYER_NAME,SEASON,TEAM_ABBREVIATION,POSITION,PROFILE_GROUP,AGE,PTS,REB,AST,TS_PCT,USG_PCT,SCORING_PCTL,SHOOTING_PCTL,PLAYMAKING_PCTL,REBOUNDING_PCTL,DEFENSE_PCTL,EFFICIENCY_PCTL,RIM_PRESSURE_PCTL,CREATION_PCTL,ARCHETYPE
De'Andre Hunter,2022-23,ATL,Guard/Wing,Guard/Wing,25.0,22.6,6.2,2.1,0.563,0.193,65.83510800121691,57.07585437582395,5.453300882263462,52.12960146029815,5.187100699726194,70.01825372680256,64.60044620221072,29.757377547916033,Guard/Wing
De'Anthony Melton,2022-23,PHI,Guard/Wing,Guard/Wing,25.0,17.8,7.1,4.5,0.566,0.162,32.77304533008822,78.9980732177264,47.03376939458473,66.07849102525098,12.686340127776088,72.21630666261028,33.204036101815234,37.43154852449042,Guard/Wing
DeAndre Jordan,2022-23,DEN,Big,Big,34.0,16.4,16.6,2.8,0.731,0.134,27.99668187474077,80.76178625743121,53.79510576524263,90.75072583990045,49.925342181667354,99.56449605972625,48.10590349785705,35.09954375777686,Big
DeMar DeRozan,2022-23,CHI,Guard/Wing,Guard/Wing,33.0,32.6,6.2,6.8,0.592,0.272,95.44417401886218,44.51627623973227,72.6878612716763,52.12960146029815,21.08305445695163,87.13872832369943,94.15373694351484,82.91755400060845,Guard/Wing
Dean Wade,2022-23,CLE,Guard/Wing,Guard/Wing,26.0,11.3,8.3,2.0,0.55,0.1,2.776087617888652,57.83135584626306,4.259202920596288,75.44873745056282,69.34895041070885,60.34377852144813,10.130818375418317,2.6391846668694856,Guard/Wing
Deandre Ayton,2022-23,PHX,Big,Big,24.0,28.8,16.0,2.8,0.617,0.231,90.54334301119867,75.9159408267662,58.95893819991704,82.9531314807134,39.91393612608876,86.64454583160514,86.41642472003319,69.75321443384487,Big
Dejounte Murray,2022-23,ATL,Guard/Wing,Guard/Wing,26.0,26.6,6.8,7.9,0.54,0.239,84.46151505932461,51.493256262042394,76.96227563127472,59.49193793732888,5.346820809248555,51.35381807118954,81.15302707636143,79.84864618192881,Guard/Wing
Delon Wright,2022-23,WAS,Guard/Wing,Guard/Wing,31.0,14.6,7.1,7.7,0.581,0.125,13.454517797383634,53.13609167427239,69.65317919075144,63.530574992394286,20.162762397322787,81.60176452692424,34.040665246932356,37.95634317006389,Guard/Wing
Deni Avdija,2022-23,WAS,Guard/Wing,Guard/Wing,22.0,16.6,11.6,5.0,0.535,0.165,24.870702768481898,36.26407058107697,50.70733191359903,97.8171585031944,8.335868573167021,46.805597809552786,35.44518811479566,40.412990568907816,Guard/Wing
Dennis Schröder,2022-23,LAL,Guard/Wing,Guard/Wing,29.0,19.7,3.9,7.1,0.545,0.183,46.66869485853361,43.225839164384944,68.01034377852145,6.267112868877396,14.694250076057195,55.87161545482202,40.50806206267112,56.80331609370246,Guard/Wing
Dennis Smith Jr.,2022-23,CHA,Guard/Wing,Guard/Wing,25.0,16.0,5.6,8.8,0.475,0.175,21.250380285975055,13.233951931852753,84.84180103437785,33.85305749923943,49.03407362336477,8.305445695162762,28.70145015718487,61.5492850623669,Guard/Wing
Derrick White,2022-23,BOS,Guard/Wing,Guard/Wing,28.0,21.2,6.1,6.7,0.604,0.174,57.36233647703073,79.85751952134672,65.47763918466687,45.208396714329176,42.28019470641923,91.79342865835109,56.5054254132441,51.44128384545178,Guard/Wing
Desmond Bane,2022-23,MEM,Guard/Wing,Guard/Wing,25.0,31.5,7.3,6.4,0.606,0.252,94.50106480073015,91.08609674475206,68.01034377852145,63.530574992394286,40.93398235473076,92.43230909644052,89.13649731264577,77.95862488591422,Guard/Wing
Devin Booker,2022-23,PHX,Guard/Wing,Guard/Wing,26.0,38.7,6.3,7.7,0.601,0.311,99.30027380590204,72.45715444681066,79.74596896866444,50.45634317006389,10.731670216002435,90.75905080620626,96.24530980630767,89.0021296014603,Guard/Wing
Devin Vassell,2022-23,SAS,Guard/Wing,Guard/Wing,22.0,27.6,5.8,5.3,0.55,0.24,87.09309400669302,76.60227157489099,60.80012169151202,45.208396714329176,1.2017036811682384,60.34377852144813,74.67295406145422,71.9957407970794,Guard/Wing
Devonte' Graham,2022-23,SAS,Guard/Wing,Guard/Wing,28.0,18.9,4.3,6.9,0.552,0.165,40.98722239123821,69.54162863806916,69.12077882567691,13.097048980833586,9.674475205354426,62.06267112868878,25.522259405739785,49.61971402494676,Guard/Wing
Dillon Brooks,2022-23,MEM,Guard/Wing,Guard/Wing,27.0,22.3,5.2,4.0,0.494,0.214,64.05536963796776,45.1171280803164,40.41679342865835,24.148159415880745,33.76939458472771,16.253422573775477,49.064496501369035,54.54441740188622,Guard/Wing
Domantas Sabonis,2022-23,SAC,Guard/Wing,Guard/Wing,27.0,26.4,17.0,10.0,0.668,0.213,83.78460602372985,59.14714531994726,88.96410100395498,99.93154852449042,3.095527836933374,99.65013690295102,83.87840989757632,78.46060237298448,Guard/Wing
Donovan Mitchell,2022-23,CLE,Guard/Wing,Guard/Wing,26.0,39.0,5.9,6.1,0.614,0.31,99.4371767569212,89.76016631173309,68.76331000912687,45.208396714329176,22.65743839367204,94.6836020687557,95.07656424297738,83.449954365683,Guard/Wing
Donte DiVincenzo,2022-23,GSW,Guard/Wing,Guard/Wing,26.0,16.5,7.9,6.1,0.593,0.146,24.224216610891393,85.52124530980632,61.644356556130205,72.44447824764222,21.64587770003042,87.59507149376331,30.13639590305243,39.180864009735316,Guard/Wing
Dorian Finney-Smith,2022-23,BKN,Guard/Wing,Guard/Wing,30.0,13.6,7.8,2.5,0.523,0.129,8.951931852753269,50.85184058411926,10.883784606023731,69.09035594767265,7.856708244599939,35.95984180103437,9.458979819490924,9.332217827806511,Guard/Wing
Doug McDermott,2022-23,SAS,Guard/Wing,Guard/Wing,31.0,22.7,4.8,3.2,0.59,0.186,66.4435655613021,89.87932258391645,29.251597201095226,20.29205962884089,1.4679038637055064,86.29449345908124,61.913091978501164,38.827198052935806,Guard/Wing
Draymond Green,2022-23,GSW,Guard/Wing,Guard/Wing,33.0,12.4,10.5,10.0,0.592,0.129,5.407666565257074,41.62863806916135,83.40432004867661,93.33738971706723,29.24399148159416,87.13872832369943,36.82435858432208,45.59248554913295,Guard/Wing
Drew Eubanks,2022-23,POR,Big,Big,26.0,15.6,12.6,3.1,0.666,0.122,22.45956034840315,85.11682566016867,60.55578598092078,41.51804230609705,44.43280796350062,95.93529655744504,42.63099682012996,35.20323517212775,Big
Duncan Robinson,2022-23,MIA,Guard/Wing,Guard/Wing,29.0,18.8,4.8,3.2,0.534,0.172,40.17341040462428,59.24094919379373,31.137815637359296,26.041983571645876,9.31700638880438,45.86248859142075,26.832978399756616,33.43094006693033,Guard/Wing
Dwight Powell,2022-23,DAL,Guard/Wing,Guard/Wing,31.0,17.1,10.6,2.3,0.738,0.123,28.065104958929115,35.06490213974242,8.784606023729845,94.85092789777913,11.431396410100396,100.0,44.53148767873441,7.156982050501977,Guard/Wing
Dyson Daniels,2022-23,NOP,Guard/Wing,Guard/Wing,20.0,10.2,8.4,6.0,0.503,0.113,1.262549437176757,24.056890781867963,60.48828719196836,78.9321569820505,45.588682689382416,21.38728323699422,12.115911165196225,31.67021600243383,Guard/Wing
Eric Gordon,2022-23,LAC,Guard/Wing,Guard/Wing,34.0,20.4,3.2,4.4,0.587,0.171,51.91664131426833,76.43241050603386,47.03376939458473,1.2777608761788866,3.6887739580164283,84.62884088834804,49.221681371057706,41.021448128993,Guard/Wing
Eugene Omoruyi,2022-23,DET,Guard/Wing,Guard/Wing,26.0,20.9,8.4,2.1,0.533,0.192,55.35442652874962,39.11875063380996,7.803468208092486,76.44508670520231,11.758442348646183,44.82050501977487,55.504005678937226,30.525555217523582,Guard/Wing
Evan Fournier,2022-23,NYK,Guard/Wing,Guard/Wing,30.0,17.3,5.1,3.8,0.471,0.179,29.411317310617584,42.079910759557855,37.00943109218132,24.148159415880745,9.31700638880438,7.0581076969881344,23.942804989351995,39.32156982050502,Guard/Wing
Evan Mobley,2022-23,CLE,Big,Big,22.0,23.3,13.0,4.1,0.591,0.199,71.15304852758192,71.90653947186506,77.16715055993365,48.652011613438404,46.83222729158025,76.29614267938615,71.18069957140882,70.57237660721692,Big
Franz Wagner,2022-23,ORL,Guard/Wing,Guard/Wing,21.0,27.0,6.0,5.2,0.589,0.23,85.48828719196835,66.52469323598012,58.944326133252204,47.18588378460603,24.361119561910556,85.8229388500152,83.95953757225433,68.61119561910556,Guard/Wing
Fred VanVleet,2022-23,TOR,Guard/Wing,Guard/Wing,29.0,25.7,5.4,9.5,0.54,0.225,81.14542135686035,63.560997870398545,85.06236689990874,33.85305749923943,12.686340127776088,51.35381807118954,56.44457965723558,80.27456647398844,Guard/Wing
Gabe Vincent,2022-23,MIA,Guard/Wing,Guard/Wing,27.0,17.8,4.0,4.6,0.533,0.17,32.77304533008822,56.99472670114593,49.52083967143292,9.796166717371463,16.61849710982659,44.82050501977487,28.617787242673156,41.937937328871314,Guard/Wing
Gary Harris,2022-23,ORL,Guard/Wing,Guard/Wing,28.0,16.1,4.0,2.4,0.62,0.125,21.759963492546394,91.2711692526113,8.784606023729845,9.796166717371463,4.631883176148464,96.07544873745056,30.871615454822024,7.522056586553088,Guard/Wing
Gary Payton II,2022-23,GSW,Guard/Wing,Guard/Wing,30.0,13.2,9.0,3.9,0.701,0.101,7.765439610587162,73.61322381097251,34.18010343778521,84.62884088834804,1.5591724977182841,99.94675996349255,36.21590102423689,17.656677821721935,Guard/Wing
Gary Trent Jr.,2022-23,TOR,Guard/Wing,Guard/Wing,24.0,25.9,3.9,2.4,0.56,0.209,81.9135990264679,74.43210627725382,13.865226650441132,6.267112868877396,9.31700638880438,67.99513233951932,64.85650542541325,39.61819288104655,Guard/Wing
George Hill,2022-23,IND,Guard/Wing,Guard/Wing,37.0,13.0,4.8,6.2,0.61,0.11,7.149376331000913,62.848595477132136,62.23760267721327,18.428658351080013,44.26528749619714,93.5807727411013,29.79160328567082,32.179799209005175,Guard/Wing
Georges Niang,2022-23,PHI,Guard/Wing,Guard/Wing,30.0,20.0,5.8,2.4,0.61,0.162,49.07970794037116,92.14836223506744,13.340432004867662,45.208396714329176,19.257681776696074,93.5807727411013,44.60247439407768,20.584879829631884,Guard/Wing
Giannis Antetokounmpo,2022-23,MIL,Guard/Wing,Guard/Wing,28.0,44.7,16.9,8.2,0.605,0.373,99.96957712199574,43.580772741101306,91.53483419531487,99.81746273197444,29.24399148159416,92.12808031639793,99.57915018760775,95.74459993915424,Guard/Wing
Goran Dragic,2022-23,MIL,Guard/Wing,Guard/Wing,37.0,19.4,4.3,8.0,0.514,0.198,44.61515059324612,51.44508670520231,76.52114390021296,16.550045634317005,14.694250076057195,28.74961971402495,45.88784098975763,67.32202616367509,Guard/Wing
Gordon Hayward,2022-23,CHA,Guard/Wing,Guard/Wing,33.0,21.6,6.3,6.1,0.563,0.196,60.07757833891086,44.861068857113885,64.5193185275327,50.45634317006389,16.61849710982659,70.01825372680256,66.51455227664538,60.556738667477944,Guard/Wing
Grant Williams,2022-23,BOS,Guard/Wing,Guard/Wing,24.0,15.2,8.6,3.1,0.605,0.128,16.68694858533617,78.24257174728729,21.09066017645269,78.05749923942805,30.483723760267722,92.12808031639793,30.772741101308185,14.24551262549437,Guard/Wing
Grayson Allen,2022-23,MIL,Guard/Wing,Guard/Wing,27.0,17.8,5.6,3.9,0.612,0.143,32.77304533008822,86.65956799513235,34.72771524186188,35.73167021600243,29.86005476118041,94.09035594767265,34.18517391745259,24.82887131122604,Guard/Wing
Hamidou Diallo,2022-23,DET,Guard/Wing,Guard/Wing,24.0,24.4,9.1,2.6,0.593,0.21,75.38028597505324,34.991380184565465,22.58898691816246,84.62884088834804,27.623973227867353,87.59507149376331,80.28090457357267,44.329936111956194,Guard/Wing
Harrison Barnes,2022-23,SAC,Guard/Wing,Guard/Wing,31.0,21.8,6.5,2.3,0.632,0.168,61.302099178582296,72.67264983267417,6.860358989960451,58.138119866139334,5.7955582598113775,97.73349558868269,58.61728019470641,19.752053544265287,Guard/Wing
Haywood Highsmith,2022-23,MIA,Guard/Wing,Guard/Wing,26.0,11.9,9.5,2.2,0.517,0.121,4.243991481594159,38.2466281310212,7.803468208092486,83.16093702464254,24.946759963492546,31.282324307879527,18.10921813203529,6.350775783389109,Guard/Wing
Herbert Jones,2022-23,NOP,Guard/Wing,Guard/Wing,24.0,16.1,6.7,4.0,0.567,0.144,21.759963492546394,45.882770510090246,35.29814420444174,58.138119866139334,16.200182537268027,73.00730149072102,38.96156576412128,25.448737450562824,Guard/Wing
Immanuel Quickley,2022-23,NYK,Guard/Wing,Guard/Wing,24.0,25.2,7.0,5.8,0.578,0.203,78.87131122604198,77.36284352499746,62.23760267721327,55.141466382719805,36.317310617584425,80.01977487070276,67.75935503498631,61.89914815941589,Guard/Wing
Isaac Okoro,2022-23,CLE,Guard/Wing,Guard/Wing,22.0,14.6,5.6,2.6,0.614,0.117,13.454517797383634,63.73846465875672,10.883784606023731,41.48919987830848,30.483723760267722,94.6836020687557,36.144914308893625,7.343322178278066,Guard/Wing
Isaiah Hartenstein,2022-23,NYK,Big,Big,25.0,11.9,15.8,3.0,0.567,0.107,6.90584819576939,65.27028895340798,52.94483616756532,76.627955205309,44.026337619245126,61.42679386146826,27.471312042029584,28.763998340937366,Big
Isaiah Jackson,2022-23,IND,Big,Big,21.0,20.1,12.4,2.2,0.595,0.165,52.61302364164248,67.18512373842113,41.58025715470759,32.35172127747823,43.34819576939029,78.36997096640398,57.58329876952855,40.004147656574034,Big
Isaiah Joe,2022-23,OKC,Guard/Wing,Guard/Wing,23.0,22.8,5.8,2.9,0.626,0.17,67.05202312138728,94.93205557245714,21.858837846060236,45.208396714329176,14.694250076057195,97.07179799209004,52.43129500050705,28.106936416184972,Guard/Wing
Isaiah Livers,2022-23,DET,Guard/Wing,Guard/Wing,24.0,13.9,5.8,1.7,0.567,0.117,10.161241253422574,69.9219146131224,2.023121387283237,39.60298144204442,4.989351992698509,73.00730149072102,15.056789372274617,2.912990568907819,Guard/Wing
Isaiah Stewart,2022-23,DET,Big,Big,22.0,19.0,13.5,2.3,0.56,0.17,44.587308170883446,77.22936540854417,43.59187059311489,50.39402737453339,26.369763583575278,56.49108253836582,33.029171851237386,42.98009124844463,Big
Ish Wainright,2022-23,PHX,Guard/Wing,Guard/Wing,28.0,13.1,7.2,2.8,0.522,0.117,7.4612108305445695,50.902545380793015,13.865226650441132,59.49193793732888,46.265591724977185,35.23729844843322,5.227664537065206,8.834043200486766,Guard/Wing
Ivica Zubac,2022-23,LAC,Big,Big,26.0,18.4,17.0,1.7,0.661,0.149,40.19079220240564,45.77630305544034,19.72210700953961,91.5802571547076,53.93508917461634,95.35462463708005,53.87805889672334,23.081708834508504,Big
Ja Morant,2022-23,MEM,Guard/Wing,Guard/Wing,23.0,38.4,8.6,11.9,0.557,0.338,99.22421661089139,50.87212250278876,98.49406753878917,74.39154243991482,33.76939458472771,65.97961667173715,92.06469932055573,99.01505932461211,Guard/Wing
Jabari Smith Jr.,2022-23,HOU,Guard/Wing,Guard/Wing,20.0,19.7,11.1,2.0,0.514,0.183,46.66869485853361,40.102423689281004,5.453300882263462,94.36416184971098,0.5476118040766657,28.74961971402495,38.56353311023223,25.524794645573472,Guard/Wing
Jaden Ivey,2022-23,DET,Guard/Wing,Guard/Wing,21.0,25.0,6.0,8.0,0.528,0.251,78.09552783693337,49.76929317513437,83.67052023121387,45.208396714329176,0.6540918770915729,40.279890477639185,65.30777811580975,85.65181016124126,Guard/Wing
Jaden McDaniels,2022-23,MIN,Guard/Wing,Guard/Wing,22.0,18.8,6.0,2.9,0.611,0.156,40.17341040462428,72.70307271067844,18.512321265591723,47.18588378460603,17.181320352905384,93.85457864313965,53.300882263462114,20.96136294493459,Guard/Wing
Jae'Sean Tate,2022-23,HOU,Guard/Wing,Guard/Wing,27.0,19.8,8.2,5.9,0.546,0.178,47.43687252814116,30.49132947976879,63.86522665044113,72.44447824764222,6.723456038941284,56.753878916945546,57.92008924044214,52.29692728932157,Guard/Wing
Jakob Poeltl,2022-23,TOR,Big,Big,27.0,22.5,16.4,4.9,0.635,0.18,66.77727084197429,44.35227429835476,85.83575279966819,89.79676482787225,52.840107839070924,91.08253836582331,70.47559795382276,68.0111986727499,Big
Jalen Brunson,2022-23,NYK,Guard/Wing,Guard/Wing,26.0,33.6,5.0,8.7,0.597,0.266,96.50136902951019,79.32511915627218,85.86096744752054,22.185883784606023,2.7228475813811985,89.23030118649224,92.8252712706622,88.83480377243687,Guard/Wing
Jalen Duren,2022-23,DET,Big,Big,19.0,17.5,17.0,2.1,0.655,0.139,34.54997926171713,54.327388358910554,39.299046038987974,89.79676482787225,44.176690170053924,94.46287847366239,50.1589935020047,29.437992534218168,Big
Jalen Green,2022-23,HOU,Guard/Wing,Guard/Wing,21.0,30.8,5.2,5.1,0.538,0.274,93.56556130209917,60.156170773755186,59.43869790082141,27.89017341040462,0.684514755095832,49.437176756921204,72.46983064597912,76.54396105871615,Guard/Wing
Jalen McDaniels,2022-23,PHI,Guard/Wing,Guard/Wing,25.0,18.5,8.5,3.2,0.557,0.165,37.63310009126863,48.838860156170774,26.680864009735323,77.24368725281411,8.906297535746882,65.97961667173715,45.64699320555724,28.399756616975967,Guard/Wing
Jalen Smith,2022-23,IND,Big,Big,23.0,23.2,14.3,2.4,0.565,0.201,70.71754458730817,75.7223835199779,47.09664039817503,63.35545416839486,44.091663210286185,59.97511406055579,55.82745748652011,56.086686022397345,Big
Jalen Suggs,2022-23,ORL,Guard/Wing,Guard/Wing,22.0,19.9,6.1,5.9,0.528,0.196,48.28871311226042,47.65997363350573,62.564648615759054,47.18588378460603,19.729236385762093,40.279890477639185,46.03488490011154,59.57940371159111,Guard/Wing
Jalen Williams,2022-23,OKC,Guard/Wing,Guard/Wing,22.0,21.5,6.9,5.1,0.601,0.18,59.40827502281716,57.22036304634418,54.25159720109522,59.49193793732888,13.233951931852753,90.75905080620626,66.26609877294392,48.41801034377852,Guard/Wing
Jamal Murray,2022-23,DEN,Guard/Wing,Guard/Wing,26.0,29.4,5.8,9.1,0.571,0.256,91.45877700030422,82.98600547611805,82.69698813507758,45.208396714329176,13.583815028901732,75.6693033160937,82.95811783794747,85.9408275022817,Guard/Wing
James Bouknight,2022-23,CHA,Guard/Wing,Guard/Wing,22.0,17.4,6.6,3.7,0.463,0.192,30.13386066321874,38.860156170773756,40.41679342865835,52.12960146029815,20.162762397322787,5.14907210222087,28.59497008416996,46.83221782780652,Guard/Wing
James Harden,2022-23,PHI,Guard/Wing,Guard/Wing,33.0,28.4,8.3,14.4,0.607,0.247,89.12382111347733,85.8229388500152,99.08731365987222,78.05749923942805,11.081533313051414,92.6985092789778,77.06114998478856,92.6300578034682,Guard/Wing
James Wiseman,2022-23,DET,Big,Big,22.0,24.7,14.6,1.6,0.589,0.212,77.64413106594775,69.2174754596986,26.420572376607215,75.81916217337205,39.154914973040235,75.05184570717545,76.18553850407852,48.66238075487349,Big
Jaren Jackson Jr.,2022-23,MEM,Guard/Wing,Guard/Wing,23.0,30.5,11.1,1.6,0.613,0.243,93.2156982050502,70.72812088023527,2.023121387283237,93.33738971706723,46.265591724977185,94.37176756921205,90.64242977385659,43.2042896257986,Guard/Wing
Jarred Vanderbilt,2022-23,LAL,Big,Big,24.0,15.7,14.7,4.7,0.604,0.136,23.226876814599752,80.388497165768,81.9991704686852,73.12318540024886,27.829738697635836,82.39319784321857,39.050186644545825,49.9066777270842,Big
Jarrett Allen,2022-23,CLE,Big,Big,25.0,21.7,14.9,2.5,0.67,0.162,62.29780174201576,68.08378266279551,43.59187059311489,78.07963500622148,49.4659892160929,96.10120282040647,64.79330844739388,39.8486105350477,Big
Javonte Green,2022-23,CHI,Guard/Wing,Guard/Wing,29.0,16.2,8.6,2.3,0.646,0.128,22.345603894128384,61.77365378764832,6.4420444174018865,79.79160328567082,46.942500760571946,98.80590203833283,42.98499138018457,6.921204745968969,Guard/Wing
Jaylen Brown,2022-23,BOS,Guard/Wing,Guard/Wing,26.0,35.5,9.1,4.6,0.581,0.307,97.93124429571037,69.4021904472163,57.85670824459994,82.43078795254031,18.83936720413751,81.60176452692424,95.31741202717775,77.85594767264983,Guard/Wing
Jaylen Nowell,2022-23,MIN,Guard/Wing,Guard/Wing,23.0,25.7,6.2,4.8,0.527,0.238,81.14542135686035,45.183044315992284,55.74231822330392,53.6735625190143,18.481898387587467,39.51171280803164,75.39803265388906,68.97246729540615,Guard/Wing
Jaylin Williams,2022-23,OKC,Big,Big,21.0,14.8,12.4,3.9,0.559,0.133,18.374118622978017,81.37702198257985,71.02861883036084,38.03401078390709,24.9419328079635,55.76524263790959,14.59283837964883,43.3844877644131,Big
Jayson Tatum,2022-23,BOS,Guard/Wing,Guard/Wing,25.0,39.2,11.4,6.0,0.607,0.319,99.50562823243078,79.45948686745766,68.76331000912687,96.77517493154852,20.62671128688774,92.6985092789778,91.93286684920393,83.81122604198357,Guard/Wing
Jeff Green,2022-23,DEN,Guard/Wing,Guard/Wing,36.0,19.4,6.4,3.1,0.576,0.167,44.61515059324612,42.41456241760471,27.39580164283541,52.12960146029815,6.206267112868877,78.90933982354731,55.22766453706521,29.62808031639793,Guard/Wing
Jerami Grant,2022-23,POR,Guard/Wing,Guard/Wing,29.0,27.8,6.1,3.2,0.606,0.227,87.63310009126863,82.77051009025453,32.324307879525406,50.45634317006389,2.525098874353514,92.43230909644052,82.35726599736336,54.44554304837238,Guard/Wing
Jeremiah Robinson-Earl,2022-23,OKC,Guard/Wing,Guard/Wing,22.0,16.6,10.2,2.4,0.548,0.143,24.870702768481898,49.198864212554504,10.275327045938546,90.34834195314878,9.31700638880438,58.51080012169151,32.88459588277051,12.602677213264375,Guard/Wing
Jeremy Sochan,2022-23,SAS,Guard/Wing,Guard/Wing,20.0,19.8,9.5,4.6,0.509,0.195,47.43687252814116,21.161646891795964,46.615454822026166,85.77730453300883,2.1980529358077274,25.083662914511713,56.814724672954064,51.17888652266504,Guard/Wing
Jericho Sims,2022-23,NYK,Big,Big,24.0,10.8,14.7,1.5,0.78,0.074,4.686851928660307,56.17309553435643,14.143508917461634,63.35545416839486,32.15574450435504,100.0,35.06152357251486,7.3413521360431355,Big
Jevon Carter,2022-23,MIL,Guard/Wing,Guard/Wing,27.0,16.8,5.2,5.1,0.56,0.149,26.148463644660787,80.96034884900111,53.559476726498325,26.041983571645876,42.28019470641923,67.99513233951932,27.357773045330088,36.18421052631579,Guard/Wing
Jimmy Butler III,2022-23,MIA,Guard/Wing,Guard/Wing,33.0,33.9,8.7,7.9,0.647,0.248,96.75235777304533,54.11215901024237,82.46881655004563,82.43078795254031,9.674475205354426,98.86674779434135,93.87486056180916,84.53376939458474,Guard/Wing
Joe Harris,2022-23,BKN,Guard/Wing,Guard/Wing,31.0,17.6,5.1,3.2,0.621,0.141,31.434438697900823,94.45036000405639,24.680559780955278,29.920900517188926,11.431396410100396,96.25798600547611,38.7004360612514,19.227258898691815,Guard/Wing
Joe Ingles,2022-23,MIL,Guard/Wing,Guard/Wing,35.0,13.9,5.6,6.6,0.616,0.122,10.161241253422574,89.1745259101511,63.005780346820806,37.72436872528141,13.948889564952843,95.18557955582598,21.612919582192475,34.107849102525094,Guard/Wing
